0.20,0.11,0.18,0.15,0.17,0.15,0.15,0.22,0.17,0.17,0.21,0.15,0.22,0.21,0.23,0.26,0.18,0.27,0.17,0.35,0.15,0.45,0.21,0.27,0.22,0.35,0.23,0.45,0.20,0.10,0.00,0.00,0.18,0.11,0.00,0.00,0.35,0.09,0.37,0.13,0.39,0.14,0.00,0.00,0.00,0.00,0.36,0.12,0.34,0.17,0.31,0.20,0.37,0.25,0.35,0.35,0.35,0.45,0.34,0.23,0.28,0.24,0.31,0.28,0.00,0.00,0.35,0.09,0.00,0.00,0.37,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0.20,0.11,0.19,0.15,0.17,0.15,0.16,0.22,0.17,0.17,0.21,0.15,0.22,0.21,0.23,0.25,0.18,0.27,0.17,0.35,0.15,0.45,0.21,0.27,0.22,0.36,0.23,0.45,0.20,0.10,0.00,0.00,0.18,0.11,0.00,0.00,0.35,0.10,0.38,0.13,0.39,0.14,0.00,0.00,0.00,0.00,0.36,0.12,0.34,0.17,0.31,0.21,0.36,0.25,0.35,0.35,0.35,0.45,0.34,0.23,0.28,0.24,0.30,0.27,0.00,0.00,0.35,0.09,0.00,0.00,0.37,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0.20,0.11,0.19,0.15,0.17,0.14,0.16,0.22,0.17,0.17,0.21,0.15,0.22,0.21,0.23,0.25,0.18,0.27,0.17,0.35,0.15,0.45,0.21,0.26,0.23,0.35,0.23,0.45,0.20,0.10,0.00,0.00,0.18,0.11,0.00,0.00,0.35,0.10,0.37,0.13,0.39,0.14,0.00,0.00,0.00,0.00,0.36,0.12,0.34,0.17,0.31,0.21,0.36,0.26,0.35,0.35,0.35,0.45,0.34,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.09,0.00,0.00,0.37,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0.20,0.11,0.19,0.15,0.17,0.14,0.16,0.22,0.18,0.17,0.21,0.15,0.22,0.21,0.23,0.25,0.18,0.27,0.17,0.35,0.15,0.45,0.21,0.27,0.22,0.35,0.23,0.45,0.20,0.10,0.00,0.00,0.18,0.11,0.00,0.00,0.35,0.10,0.37,0.13,0.39,0.14,0.00,0.00,0.00,0.00,0.36,0.12,0.34,0.17,0.31,0.21,0.36,0.26,0.35,0.35,0.35,0.44,0.35,0.25,0.34,0.35,0.35,0.45,0.00,0.00,0.35,0.09,0.00,0.00,0.37,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0.20,0.11,0.19,0.15,0.17,0.14,0.16,0.22,0.18,0.17,0.21,0.14,0.22,0.21,0.23,0.25,0.18,0.27,0.17,0.35,0.15,0.45,0.21,0.27,0.22,0.36,0.23,0.45,0.20,0.10,0.00,0.00,0.18,0.11,0.00,0.00,0.35,0.10,0.37,0.13,0.39,0.14,0.00,0.00,0.00,0.00,0.36,0.12,0.34,0.17,0.31,0.21,0.36,0.26,0.35,0.35,0.34,0.44,0.34,0.25,0.34,0.35,0.34,0.45,0.00,0.00,0.35,0.09,0.00,0.00,0.37,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0.20,0.10,0.19,0.14,0.17,0.14,0.16,0.21,0.18,0.17,0.21,0.14,0.22,0.21,0.23,0.25,0.18,0.27,0.17,0.35,0.15,0.45,0.21,0.26,0.22,0.36,0.23,0.45,0.20,0.10,0.00,0.00,0.18,0.11,0.00,0.00,0.35,0.10,0.37,0.13,0.39,0.14,0.00,0.00,0.00,0.00,0.36,0.12,0.34,0.17,0.32,0.21,0.35,0.26,0.35,0.35,0.34,0.44,0.34,0.25,0.34,0.34,0.34,0.44,0.00,0.00,0.35,0.09,0.00,0.00,0.37,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0.20,0.10,0.19,0.14,0.17,0.14,0.16,0.21,0.18,0.17,0.21,0.14,0.22,0.20,0.23,0.25,0.18,0.26,0.17,0.35,0.15,0.45,0.21,0.26,0.22,0.35,0.23,0.45,0.20,0.10,0.00,0.00,0.18,0.11,0.00,0.00,0.35,0.10,0.37,0.13,0.39,0.14,0.00,0.00,0.00,0.00,0.36,0.12,0.34,0.17,0.32,0.21,0.35,0.26,0.35,0.35,0.34,0.45,0.34,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.09,0.00,0.00,0.37,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0.21,0.10,0.19,0.14,0.17,0.14,0.16,0.21,0.18,0.17,0.21,0.14,0.22,0.20,0.23,0.24,0.18,0.26,0.17,0.35,0.15,0.44,0.21,0.26,0.22,0.35,0.23,0.45,0.20,0.10,0.00,0.00,0.18,0.10,0.00,0.00,0.35,0.10,0.37,0.13,0.39,0.14,0.00,0.00,0.00,0.00,0.36,0.13,0.34,0.17,0.32,0.22,0.35,0.26,0.34,0.35,0.34,0.44,0.34,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.09,0.00,0.00,0.37,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0.21,0.10,0.19,0.14,0.17,0.14,0.17,0.21,0.18,0.16,0.21,0.14,0.23,0.20,0.22,0.23,0.18,0.26,0.17,0.35,0.15,0.45,0.21,0.26,0.22,0.35,0.23,0.45,0.20,0.10,0.00,0.00,0.18,0.10,0.00,0.00,0.35,0.10,0.37,0.13,0.39,0.14,0.00,0.00,0.00,0.00,0.36,0.13,0.34,0.17,0.32,0.22,0.35,0.26,0.34,0.35,0.34,0.44,0.34,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.09,0.00,0.00,0.37,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0.21,0.10,0.19,0.14,0.17,0.14,0.17,0.21,0.18,0.16,0.21,0.14,0.23,0.20,0.22,0.21,0.18,0.26,0.17,0.35,0.15,0.45,0.21,0.26,0.22,0.35,0.23,0.45,0.20,0.10,0.00,0.00,0.18,0.10,0.00,0.00,0.35,0.10,0.37,0.14,0.39,0.15,0.00,0.00,0.00,0.00,0.36,0.13,0.34,0.17,0.32,0.22,0.35,0.25,0.35,0.35,0.34,0.44,0.34,0.25,0.34,0.35,0.34,0.44,0.00,0.00,0.35,0.09,0.00,0.00,0.37,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0.21,0.10,0.19,0.14,0.17,0.14,0.17,0.21,0.18,0.16,0.21,0.14,0.23,0.20,0.21,0.20,0.18,0.27,0.17,0.35,0.15,0.45,0.21,0.26,0.22,0.35,0.23,0.45,0.20,0.10,0.00,0.00,0.19,0.10,0.00,0.00,0.35,0.10,0.37,0.14,0.39,0.15,0.00,0.00,0.00,0.00,0.35,0.13,0.34,0.17,0.32,0.22,0.35,0.25,0.34,0.35,0.34,0.44,0.34,0.25,0.34,0.34,0.34,0.44,0.00,0.00,0.35,0.09,0.00,0.00,0.37,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0.21,0.10,0.19,0.14,0.17,0.14,0.17,0.21,0.18,0.16,0.21,0.14,0.22,0.19,0.21,0.20,0.18,0.26,0.17,0.35,0.15,0.45,0.21,0.26,0.22,0.35,0.23,0.45,0.20,0.10,0.00,0.00,0.19,0.10,0.00,0.00,0.35,0.10,0.37,0.14,0.39,0.15,0.00,0.00,0.00,0.00,0.35,0.13,0.34,0.17,0.32,0.21,0.35,0.26,0.34,0.35,0.34,0.44,0.33,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.09,0.00,0.00,0.37,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0.21,0.10,0.19,0.14,0.17,0.14,0.17,0.21,0.18,0.16,0.21,0.14,0.22,0.19,0.21,0.19,0.18,0.26,0.17,0.34,0.15,0.45,0.21,0.26,0.22,0.35,0.23,0.45,0.20,0.10,0.00,0.00,0.19,0.10,0.00,0.00,0.35,0.10,0.37,0.14,0.39,0.15,0.00,0.00,0.00,0.00,0.35,0.13,0.34,0.16,0.32,0.21,0.35,0.26,0.34,0.35,0.34,0.44,0.33,0.25,0.34,0.35,0.34,0.44,0.00,0.00,0.35,0.09,0.00,0.00,0.37,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0.21,0.10,0.19,0.14,0.17,0.14,0.17,0.21,0.18,0.16,0.21,0.14,0.23,0.19,0.21,0.19,0.18,0.26,0.17,0.34,0.15,0.45,0.21,0.26,0.22,0.35,0.23,0.45,0.20,0.10,0.00,0.00,0.19,0.10,0.00,0.00,0.35,0.10,0.37,0.14,0.39,0.15,0.00,0.00,0.00,0.00,0.35,0.13,0.34,0.17,0.32,0.21,0.35,0.26,0.34,0.35,0.34,0.44,0.33,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.10,0.00,0.00,0.37,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0.19,0.10,0.18,0.14,0.15,0.14,0.15,0.22,0.17,0.16,0.20,0.14,0.21,0.20,0.20,0.20,0.16,0.27,0.15,0.36,0.13,0.48,0.20,0.27,0.21,0.37,0.21,0.48,0.19,0.10,0.00,0.00,0.17,0.10,0.00,0.00,0.35,0.10,0.37,0.14,0.38,0.16,0.00,0.00,0.00,0.00,0.35,0.13,0.34,0.17,0.32,0.22,0.34,0.28,0.34,0.37,0.34,0.47,0.32,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.09,0.00,0.00,0.37,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0.34,0.10,0.37,0.15,0.38,0.16,0.00,0.00,0.00,0.00,0.35,0.13,0.33,0.17,0.31,0.23,0.34,0.29,0.33,0.40,0.00,0.00,0.32,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.09,0.00,0.00,0.36,0.10,0.18,0.11,0.16,0.15,0.13,0.14,0.13,0.22,0.15,0.17,0.18,0.15,0.20,0.21,0.00,0.00,0.15,0.28,0.13,0.37,0.11,0.49,0.18,0.28,0.19,0.39,0.20,0.49,0.17,0.10,0.17,0.10,0.15,0.10,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0.16,0.11,0.14,0.15,0.12,0.15,0.10,0.23,0.13,0.17,0.17,0.15,0.19,0.22,0.00,0.00,0.13,0.29,0.12,0.38,0.10,0.49,0.17,0.29,0.18,0.41,0.00,0.00,0.15,0.10,0.00,0.00,0.13,0.10,0.00,0.00,0.34,0.10,0.37,0.15,0.38,0.17,0.00,0.00,0.00,0.00,0.34,0.13,0.32,0.19,0.30,0.23,0.33,0.31,0.32,0.40,0.00,0.00,0.31,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.09,0.00,0.00,0.35,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0.15,0.11,0.12,0.15,0.10,0.15,0.09,0.24,0.11,0.19,0.15,0.15,0.17,0.22,0.00,0.00,0.11,0.32,0.10,0.41,0.00,0.00,0.15,0.32,0.16,0.44,0.00,0.00,0.14,0.10,0.00,0.00,0.12,0.10,0.00,0.00,0.34,0.10,0.36,0.15,0.38,0.17,0.00,0.00,0.00,0.00,0.34,0.13,0.32,0.19,0.29,0.24,0.32,0.32,0.00,0.00,0.00,0.00,0.31,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.09,0.00,0.00,0.35,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0.33,0.10,0.35,0.15,0.38,0.17,0.00,0.00,0.00,0.00,0.34,0.13,0.31,0.20,0.29,0.25,0.32,0.33,0.00,0.00,0.00,0.00,0.30,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.09,0.00,0.00,0.35,0.10,0.13,0.11,0.11,0.15,0.08,0.15,0.07,0.24,0.09,0.19,0.13,0.15,0.15,0.23,0.00,0.00,0.09,0.33,0.08,0.41,0.00,0.00,0.13,0.33,0.15,0.46,0.00,0.00,0.12,0.10,0.00,0.00,0.10,0.10,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0.11,0.10,0.09,0.16,0.06,0.15,0.05,0.25,0.07,0.19,0.12,0.16,0.14,0.23,0.00,0.00,0.07,0.33,0.06,0.41,0.00,0.00,0.12,0.33,0.00,0.00,0.00,0.00,0.10,0.09,0.00,0.00,0.09,0.10,0.00,0.00,0.32,0.10,0.35,0.16,0.38,0.17,0.00,0.00,0.00,0.00,0.33,0.14,0.31,0.20,0.28,0.26,0.32,0.35,0.00,0.00,0.00,0.00,0.29,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.09,0.00,0.00,0.35,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0.10,0.11,0.07,0.16,0.04,0.16,0.03,0.26,0.06,0.20,0.10,0.16,0.13,0.24,0.00,0.00,0.06,0.35,0.04,0.44,0.00,0.00,0.10,0.34,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.00,0.07,0.10,0.00,0.00,0.32,0.10,0.35,0.16,0.37,0.17,0.00,0.00,0.00,0.00,0.33,0.14,0.30,0.21,0.27,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.09,0.00,0.00,0.34,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0.08,0.11,0.06,0.16,0.02,0.16,0.01,0.26,0.04,0.20,0.09,0.16,0.12,0.25,0.00,0.00,0.04,0.35,0.03,0.44,0.00,0.00,0.09,0.35,0.00,0.00,0.00,0.00,0.07,0.09,0.00,0.00,0.05,0.10,0.00,0.00,0.32,0.10,0.35,0.16,0.37,0.17,0.00,0.00,0.00,0.00,0.32,0.14,0.29,0.21,0.26,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.09,0.00,0.00,0.34,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0.08,0.11,0.06,0.16,0.02,0.16,0.01,0.26,0.04,0.20,0.09,0.16,0.12,0.25,0.00,0.00,0.04,0.35,0.02,0.45,0.00,0.00,0.09,0.35,0.00,0.00,0.00,0.00,0.07,0.09,0.00,0.00,0.05,0.10,0.00,0.00,0.32,0.10,0.35,0.16,0.37,0.17,0.00,0.00,0.00,0.00,0.32,0.14,0.29,0.21,0.26,0.27,0.31,0.35,0.00,0.00,0.00,0.00,0.28,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.09,0.00,0.00,0.34,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0.08,0.11,0.06,0.16,0.02,0.16,0.01,0.26,0.04,0.20,0.09,0.16,0.12,0.25,0.00,0.00,0.04,0.35,0.02,0.45,0.00,0.00,0.09,0.35,0.00,0.00,0.00,0.00,0.07,0.09,0.00,0.00,0.05,0.10,0.00,0.00,0.32,0.10,0.35,0.16,0.37,0.17,0.00,0.00,0.00,0.00,0.32,0.14,0.29,0.21,0.26,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.09,0.00,0.00,0.34,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0.08,0.11,0.06,0.16,0.02,0.16,0.01,0.26,0.04,0.20,0.09,0.16,0.12,0.25,0.00,0.00,0.04,0.35,0.03,0.44,0.00,0.00,0.09,0.35,0.00,0.00,0.00,0.00,0.07,0.09,0.00,0.00,0.05,0.10,0.00,0.00,0.32,0.10,0.35,0.16,0.37,0.17,0.00,0.00,0.00,0.00,0.32,0.14,0.29,0.21,0.26,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.09,0.00,0.00,0.34,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0.08,0.11,0.06,0.16,0.02,0.16,0.01,0.26,0.04,0.20,0.09,0.17,0.12,0.25,0.00,0.00,0.04,0.35,0.03,0.44,0.00,0.00,0.09,0.35,0.00,0.00,0.00,0.00,0.07,0.09,0.00,0.00,0.05,0.10,0.00,0.00,0.32,0.10,0.35,0.16,0.37,0.17,0.00,0.00,0.00,0.00,0.32,0.14,0.29,0.21,0.26,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.09,0.00,0.00,0.34,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0.08,0.11,0.06,0.16,0.02,0.16,0.01,0.26,0.04,0.20,0.09,0.16,0.12,0.25,0.00,0.00,0.04,0.35,0.03,0.45,0.00,0.00,0.09,0.35,0.00,0.00,0.00,0.00,0.07,0.09,0.00,0.00,0.05,0.10,0.00,0.00,0.32,0.10,0.35,0.16,0.37,0.17,0.00,0.00,0.00,0.00,0.32,0.14,0.29,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.09,0.00,0.00,0.34,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0.08,0.11,0.06,0.16,0.02,0.16,0.01,0.26,0.04,0.20,0.09,0.16,0.12,0.25,0.00,0.00,0.04,0.35,0.03,0.45,0.00,0.00,0.09,0.35,0.00,0.00,0.00,0.00,0.07,0.09,0.00,0.00,0.05,0.10,0.00,0.00,0.32,0.10,0.35,0.16,0.37,0.17,0.00,0.00,0.00,0.00,0.32,0.14,0.29,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.09,0.00,0.00,0.34,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0.08,0.11,0.06,0.16,0.02,0.16,0.01,0.26,0.04,0.20,0.09,0.16,0.12,0.25,0.00,0.00,0.04,0.35,0.03,0.45,0.00,0.00,0.09,0.35,0.00,0.00,0.00,0.00,0.07,0.09,0.00,0.00,0.05,0.10,0.00,0.00,0.32,0.10,0.35,0.16,0.37,0.17,0.00,0.00,0.00,0.00,0.32,0.14,0.29,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.09,0.00,0.00,0.34,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0.08,0.11,0.06,0.16,0.02,0.16,0.01,0.26,0.04,0.20,0.09,0.16,0.12,0.24,0.00,0.00,0.04,0.35,0.02,0.45,0.00,0.00,0.09,0.35,0.00,0.00,0.00,0.00,0.07,0.09,0.00,0.00,0.05,0.10,0.00,0.00,0.32,0.10,0.35,0.16,0.37,0.17,0.00,0.00,0.00,0.00,0.32,0.14,0.29,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.09,0.00,0.00,0.34,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0.08,0.11,0.06,0.16,0.02,0.16,0.01,0.26,0.04,0.20,0.09,0.16,0.12,0.24,0.00,0.00,0.04,0.35,0.02,0.45,0.00,0.00,0.09,0.35,0.00,0.00,0.00,0.00,0.07,0.09,0.00,0.00,0.05,0.10,0.00,0.00,0.32,0.10,0.35,0.16,0.37,0.17,0.00,0.00,0.00,0.00,0.32,0.14,0.29,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.09,0.00,0.00,0.34,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0.08,0.11,0.06,0.16,0.02,0.16,0.01,0.26,0.04,0.20,0.09,0.16,0.12,0.24,0.00,0.00,0.04,0.35,0.02,0.45,0.00,0.00,0.09,0.35,0.00,0.00,0.00,0.00,0.07,0.09,0.00,0.00,0.05,0.10,0.00,0.00,0.32,0.10,0.35,0.16,0.37,0.17,0.00,0.00,0.00,0.00,0.32,0.14,0.29,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.09,0.00,0.00,0.34,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
